id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
686861445608307742,casa particular in Edinburgh · ★4.75 · 1 bedroom · 1 bed · 1 bath,66413985,Manoelito,,Gilmerton South and the Murrays,55.89903,-3.1443,Private room,80,1,4,2022-08-25,0.39,2,96,4,
686889995887468934,Condo in Edinburgh · ★4.77 · 2 bedrooms · 4 beds · 1 bath,305001090,Ivy,,"Old Town, Princes Street and Leith Street",55.948479574581704,-3.186803011639412,Entire home/apt,211,3,70,2023-05-28,6.86,3,198,70,
684688891102654539,Guest suite in Edinburgh · ★5.0 · 1 bedroom · 2 beds · 1 bath,14528179,Veronique,,Canonmills and New Town North,55.9575,-3.19618,Entire home/apt,96,3,14,2023-06-05,1.98,3,72,14,
686974938443627804,Condo in Edinburgh · ★4.93 · 2 bedrooms · 2 beds · 2 baths,53128181,Sean,,Deans Village,55.9461,-3.221,Entire home/apt,262,3,45,2023-06-09,4.35,4,245,45,
687008967965052116,Condo in Edinburgh · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,47700722,Btissam,,Dalry and Fountainbridge,55.9446,-3.2115,Private room,52,1,49,2023-06-11,4.87,2,140,49,
687391640335751029,Vacation home in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath,274148761,Kerry,,Stenhouse and Saughton Mains,55.9312207,-3.2706003,Entire home/apt,120,1,17,2023-06-07,1.68,1,276,17,
684712838151066915,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,22120337,Radek,,Hillside and Calton Hill,55.9584366,-3.1760235,Private room,101,2,10,2023-05-31,1.02,1,0,10,
687454476659855602,Home in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,454233425,Steven,,Fernieside and Moredun South,55.91326,-3.12773,Private room,50,1,51,2023-06-09,5.08,1,57,51,
684755429026841756,Condo in Edinburgh · 2 bedrooms · 4 beds · 2 baths,22165845,Jarek,,South Leith,55.96638,-3.16984,Entire home/apt,190,2,1,2022-09-18,0.11,2,0,1,
687536656218430652,Condo in Morningside · 4 bedrooms · 5 beds · 2 baths,200347255,Ignazio Maria,,Morningside,55.9289,-3.21006,Entire home/apt,300,5,0,,,1,148,0,
684767842690695932,Condo in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,66913047,Andrew,,Deans Village,55.94784,-3.21611,Private room,135,2,29,2023-05-31,2.82,1,138,29,
687622080419900017,Vacation home in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 2 baths,123151585,Mohamed,,"Canongate, Southside and Dumbiedykes",55.9442,-3.18234,Entire home/apt,150,2,15,2023-06-01,1.50,1,135,15,
684796585331957136,Condo in Edinburgh · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,18572354,Francesco,,Restalrig (Loganlea) and Craigentinny West,55.9612285,-3.1434846,Private room,350,3,12,2023-06-05,1.19,3,207,12,
687651054640767794,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,167568767,Christina & Sandy,,Polwarth,55.93686,-3.22452,Entire home/apt,100,2,7,2023-06-04,0.71,2,201,7,
688060981924523697,Townhouse in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,62071569,Douglas,,Deans Village,55.94775705692735,-3.222248667417257,Private room,211,2,4,2022-09-13,0.41,1,92,4,
684822626172552359,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,45066879,Marck,,Boswall and Pilton,55.971557930069,-3.2273468747735023,Private room,90,1,28,2023-05-31,2.71,1,362,28,
684844452655975129,Condo in Edinburgh · 3 bedrooms · 3 beds · 1 bath,238856343,Hany,,Marchmont West,55.93736671268663,-3.1996560481012533,Entire home/apt,238,2,2,2022-08-22,0.20,10,102,2,
688221913618749190,Rental unit in Edinburgh · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,473766242,Ben,,Tollcross,55.94318,-3.20922,Private room,83,1,40,2023-05-31,3.93,1,59,40,
684844893444449749,Home in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,472973764,Teresa,,Fernieside and Moredun South,55.91123,-3.13265,Private room,75,2,14,2023-06-10,1.38,1,14,14,
688222031160539289,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,41647495,Georgia,,South Leith,55.96952,-3.16237,Entire home/apt,171,1,3,2023-05-28,0.30,2,156,3,
688225043770440691,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,23841281,Bruce&Julio,,Easter Road and Hawkhill Avenue,55.96211,-3.16384,Private room,71,2,16,2023-06-07,2.20,2,0,16,
684924350818410541,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,7680192,Valentina,,Dalry and Fountainbridge,55.94298,-3.21709,Private room,72,1,18,2023-06-02,1.76,1,31,18,
688251758358393590,Condo in Gorgie · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3200264,Dana,,Gorgie West,55.9368,-3.24345,Private room,65,4,5,2023-06-04,0.73,4,334,5,
688276676556428722,Condo in Edinburgh · ★4.94 · 1 bedroom · 1 bed · 1 private bath,187847523,Rishi,,Meadowbank and Abbeyhill North,55.9614055,-3.1627161,Private room,134,1,16,2023-05-31,1.57,1,113,16,
685171826351826277,Condo in Leith · ★5.0 · 2 bedrooms · 2 beds · 2 baths,147230863,Bart,,Western Harbour and Leith Docks,55.98671,-3.18871,Entire home/apt,250,2,8,2023-01-01,0.78,1,26,8,
685222146151535724,Condo in Edinburgh · ★4.50 · 1 bedroom · 1 bed · 1 bath,319866101,Lily,,Tollcross,55.9422755,-3.2037845,Entire home/apt,109,2,4,2023-05-28,0.47,2,16,4,
688294004631551414,Condo in Leith · ★5.0 · 1 bedroom · 1 bed · 1 bath,48492163,Lawrie,,The Shore and Constitution Street,55.975685,-3.1681418,Entire home/apt,80,3,4,2023-04-14,1.69,1,114,4,
685258346650587576,Condo in Edinburgh · 1 bedroom · 1 bed · 1 bath,217761939,Josh,,Stenhouse and Saughton Mains,55.93267,-3.2664,Entire home/apt,105,2,2,2023-05-29,2,1,161,2,
688294662023902808,Condo in Edinburgh · 1 bedroom · 1 bed · 1 bath,105678046,Robbie,,South Leith,55.965736708216085,-3.169409655555954,Entire home/apt,104,3,1,2022-08-22,0.10,1,70,1,
685308408164190507,Condo in Edinburgh · ★5.0 · 4 bedrooms · 4 beds · 2 baths,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95325,-3.20011,Entire home/apt,500,3,3,2022-10-01,0.32,16,0,3,
688366609811168759,Condo in Edinburgh · 1 bedroom · 1 bed · 1 shared bath,32329616,Dammy,,Northfield and Piershill,55.95629,-3.14315,Private room,115,1,1,2023-05-28,1,1,223,1,
688426504522830828,Condo in Edinburgh · ★4.75 · 1 bedroom · 1 bed · 1 bath,26208879,Ellie,,Dalry and Fountainbridge,55.94049,-3.21507,Entire home/apt,90,2,8,2023-01-02,0.82,1,0,8,
685389204491608343,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,143972305,Dorota,,Restalrig and Lochend,55.96412,-3.14842,Private room,58,1,9,2023-05-07,0.87,1,10,9,
685389289551744949,Condo in Corstorphine · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,64077616,A'Merica,,Corstorphine,55.94334,-3.27938,Private room,59,1,16,2023-06-11,1.83,1,47,16,
688434243823662830,Condo in Edinburgh · ★4.84 · 2 bedrooms · 3 beds · 2 baths,59149577,Raymond,,"Inverleith, Goldenacre and Warriston",55.97088,-3.22681,Entire home/apt,119,4,19,2023-06-04,3.43,1,30,19,
685389747756435816,Condo in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 1 bath,63131044,Paul,,North Leith and Newhaven,55.97574077700335,-3.179011465606687,Entire home/apt,182,2,20,2023-06-10,1.94,1,319,20,
685496544063711854,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,41448306,Lucy,,Marchmont West,55.93884,-3.20074,Private room,160,1,7,2022-08-16,0.67,2,0,7,
688726612696960839,Home in Edinburgh · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,166237660,Beata,,"Blackford, West Mains and Mayfield Road",55.926119379616736,-3.1772281229496,Private room,53,1,19,2023-06-10,1.92,2,29,19,
688746050797023644,Condo in Edinburgh · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,103358150,Fernando,,The Calders,55.9185,-3.29835,Shared room,40,7,8,2023-05-21,0.79,2,265,8,
691813789089674920,Home in Edinburgh · ★4.89 · 1 bedroom · 1 bed · 1 private bath,52242420,Lorene,,Greenbank and The Braids,55.9208,-3.2141,Private room,53,2,19,2023-06-03,1.95,1,2,19,
692022204734155602,Condo in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1 private bath,338143416,Georgios,,Clovenstone and Wester Hailes,55.91281,-3.28108,Private room,111,2,7,2023-06-01,0.71,1,219,7,
688841010042918973,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,67805276,Emily,,Polwarth,55.93526,-3.22089,Private room,86,2,10,2023-06-06,1.01,2,30,10,
688867779859139172,Condo in Leith · ★4.73 · 2 bedrooms · 3 beds · 1 bath,4102410,Julianne,,Western Harbour and Leith Docks,55.9756,-3.15967,Entire home/apt,184,2,11,2023-06-01,1.51,1,151,11,
692438684252792587,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,183966678,Rachel,,Willowbrae and Duddingston Village,55.95373,-3.15298,Private room,55,2,33,2023-05-30,3.33,1,231,33,
688877908740991203,Condo in Edinburgh · ★4.63 · 2 bedrooms · 2 beds · 1 bath,133668074,Paul,,Tollcross,55.9413077,-3.2037185,Entire home/apt,151,2,32,2023-06-05,3.18,1,48,32,
692519155980870007,Townhouse in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 2.5 shared baths,50725883,Ilio,,Canonmills and New Town North,55.960907,-3.200475,Private room,98,3,8,2023-05-28,0.82,11,32,8,
692598221679527963,Townhouse in Edinburgh · ★4.80 · 1 bedroom · 1 bed · 1 private bath,11864182,Gemma,,Leith (Hermitage and Prospect Bank),55.96675,-3.16118,Private room,50,1,5,2023-05-28,0.54,6,1,5,
689030774903542362,Home in Queensferry · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,149925715,Luca,,Queensferry East,55.9843324,-3.3943758,Private room,43,1,68,2023-06-09,6.71,1,22,68,
692639733267133715,Condo in Edinburgh · ★5.0 · 2 bedrooms · 4 beds · 2 baths,22597535,Host-Ed,,Broughton South,55.96321,-3.18645,Entire home/apt,184,3,9,2023-06-03,0.91,27,30,9,
692658344530285521,Condo in Edinburgh · ★4.71 · 2 bedrooms · 2 beds · 2 baths,405854499,Almas,,South Leith,55.96657,-3.16999,Entire home/apt,188,2,28,2023-06-01,2.86,1,56,28,
689154521440986002,Condo in Edinburgh · ★4.83 · 1 bedroom · 2 shared baths,378390130,Iannis,,Meadows and Southside,55.94345,-3.19775,Private room,125,2,6,2022-12-04,0.59,1,340,6,
692828416191318166,Condo in Leith · ★4.85 · 1 bedroom · 1 bed · 1 bath,474750828,Muaadh,,Western Harbour and Leith Docks,55.977240109074124,-3.1744084943029804,Entire home/apt,79,5,13,2022-09-13,1.30,1,29,13,
689169838504286361,Condo in Edinburgh · ★4.89 · 2 bedrooms · 2 beds · 1 bath,63264920,Max,,Polwarth,55.93977,-3.22599,Entire home/apt,139,2,44,2023-05-31,4.36,1,56,44,
693128024466902130,Home in Edinburgh · 1 bedroom · 1 bed · 1 shared bath,18850293,Ros,,Clermiston and Drumbrae,55.9606372,-3.2865017,Private room,45,1,1,2022-12-11,0.16,1,16,1,
693281358987555084,Condo in Edinburgh · ★4.85 · 2 bedrooms · 2 beds · 2 baths,474942735,Abir,,"Craigleith, Orchard Brae and Crewe Toll",55.95572,-3.22992,Entire home/apt,229,2,20,2023-05-30,2.06,1,41,20,
693352956637356350,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,167568767,Christina & Sandy,,Morningside,55.92809,-3.21111,Entire home/apt,160,2,11,2023-04-30,1.50,2,0,11,
689178679310303533,Condo in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,35558984,Shun,,Polwarth,55.93898,-3.21858,Private room,75,1,36,2023-05-24,3.52,1,0,36,
689484838846512317,Condo in Edinburgh · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,42363464,Freddie,,"Old Town, Princes Street and Leith Street",55.95682,-3.19004,Private room,75,2,44,2023-06-07,4.44,1,248,44,
693549143993480411,Condo in Dalry · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,27957091,Justin,,Gorgie East,55.94119,-3.22829,Private room,100,2,6,2022-12-30,0.65,1,0,6,
689594250595803234,Rental unit in Edinburgh · 2 bedrooms · 2 beds · 2 baths,236828,Francois,,Deans Village,55.94995,-3.20933,Entire home/apt,225,3,2,2022-12-29,0.27,14,0,2,
693575298030873554,Condo in Edinburgh · ★4.80 · 2 bedrooms · 4 beds · 1 bath,22597535,Host-Ed,,Bruntsfield,55.93962,-3.20928,Entire home/apt,250,3,5,2023-04-02,0.57,27,0,5,
689697028490482530,Condo in Edinburgh · ★4.68 · 3 bedrooms · 3 beds · 1 bath,454093749,Houst,,Marchmont West,55.93834,-3.19742,Entire home/apt,237,2,34,2023-05-31,3.89,1,348,34,
693935982907741430,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,42744905,Emma,,Boswall and Pilton,55.97228,-3.22917,Private room,65,2,12,2023-06-07,1.30,1,103,12,
693937552927680890,Condo in Leith · 2 bedrooms · 2 beds · 1.5 baths,421984863,Charlotte,,The Shore and Constitution Street,55.97281,-3.16723,Entire home/apt,120,2,2,2023-01-02,0.36,2,19,2,
694081580000072015,Townhouse in Edinburgh · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,11864182,Gemma,,Leith (Hermitage and Prospect Bank),55.96663,-3.15944,Private room,47,3,11,2023-05-06,1.20,6,64,11,
689787201813355365,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,67018966,Alexandra,,Morningside,55.92787678487887,-3.2074277848005295,Entire home/apt,120,2,13,2023-05-28,1.32,1,72,13,
694101071457819277,Rental unit in Edinburgh · 2 bedrooms · 3 beds · 1 bath,132780496,GuestReady,,Meadows and Southside,55.94276,-3.18097,Entire home/apt,95,2,2,2022-11-13,0.27,2,54,2,
689865168279192459,Condo in Stockbridge · ★4.0 · 2 bedrooms · 2 beds · 1 bath,474192933,Tbs,,Stockbridge,55.95867,-3.2178,Entire home/apt,104,2,4,2023-05-29,0.99,2,331,4,
689972162336617323,Home in Leith · ★3.88 · 2 bedrooms · 3 beds · 1 bath,102221550,Vincent,,Great Junction Street,55.9743668,-3.1725888,Entire home/apt,150,2,17,2023-05-26,1.69,22,56,17,
690196109563343054,Rental unit in Edinburgh · ★4.36 · 1 bedroom · 1 bed · 1 bath,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.95042,-3.19094,Entire home/apt,177,3,11,2023-05-15,1.13,155,342,11,
690344319856927466,Rental unit in Edinburgh · ★4.88 · 2 bedrooms · 2 beds · 1 bath,201600360,David,,"Old Town, Princes Street and Leith Street",55.94771,-3.19367,Entire home/apt,225,1,34,2023-05-27,3.43,37,43,34,
694112428493707824,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,475129955,Tamara,,Slateford and Chesser,55.9280889,-3.2491901,Private room,110,1,11,2023-05-28,1.14,1,2,11,
694114525068871109,Condo in Leith · ★5.0 · 2 bedrooms · 2 beds · 1 bath,475137252,Miranda,,North Leith and Newhaven,55.97555,-3.17816,Entire home/apt,300,3,3,2023-05-30,0.53,1,24,3,
690349032340779768,Condo in Edinburgh · 1 bedroom · 1 bed · 1 shared bath,103657373,Hugo,,Easter Road and Hawkhill Avenue,55.96274,-3.17062,Private room,55,7,2,2023-04-10,0.88,1,26,2,
694156033518146854,Condo in Edinburgh · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,2520215,Alan,,Meadows and Southside,55.94463,-3.19629,Private room,48,4,16,2023-05-02,1.63,1,22,16,
694179071169206843,Townhouse in Edinburgh · ★4.78 · 1 bedroom · 2 beds · 2 baths,11864182,Gemma,,Leith (Hermitage and Prospect Bank),55.96769,-3.1592,Private room,61,3,9,2023-05-29,1.08,6,5,9,
690369563012512849,Condo in Newington · ★4.75 · 1 bedroom · 2 beds · 1 bath,223475500,Bessie,,"Canongate, Southside and Dumbiedykes",55.945529071521676,-3.1848023063746287,Entire home/apt,131,2,4,2022-09-09,0.41,2,178,4,
694205672889460896,Condo in Edinburgh · ★4.98 · 1 bedroom · 1 bed · 2 baths,213390772,Meinard,,West Pilton,55.97206,-3.23717,Entire home/apt,137,3,46,2023-06-01,4.78,1,47,46,
694217700948074032,Condo in Edinburgh · ★4.60 · 1 bedroom · 1 bed · 1 bath,475167433,Fred,,Easter Road and Hawkhill Avenue,55.96228,-3.17065,Entire home/apt,77,2,43,2023-06-10,4.31,1,88,43,
690407851580506365,Condo in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 2 baths,55898718,Marco,,New Town West,55.95438,-3.20356,Entire home/apt,485,2,12,2023-06-01,1.19,4,208,12,
694275381218611001,Condo in Edinburgh · ★4.27 · 4 bedrooms · 4 beds · 1.5 baths,467148600,Maria,,Abbeyhill,55.95546,-3.17155,Entire home/apt,211,2,11,2023-06-04,1.14,2,81,11,
690408345215971850,Condo in Edinburgh · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,11261016,Jenna,,Comely Bank,55.96579,-3.22815,Private room,120,1,13,2023-06-04,1.33,1,47,13,
694297814980287439,Condo in Edinburgh · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,851172,Zeb David,,Abbeyhill,55.95447670000001,-3.1671164,Private room,59,7,3,2022-11-28,0.32,15,355,3,
690462992007412945,Condo in Edinburgh · ★4.47 · 1 bedroom · 1 bed · 1 bath,11651680,Katie,,Comely Bank,55.9581,-3.21646,Entire home/apt,120,2,15,2023-05-29,1.52,1,256,15,
690473325051119869,"Condo in Dean Village, Edinburgh · ★4.83 · 1 bedroom · 2 beds · 1 bath",109957572,Fi,,Deans Village,55.95199153696341,-3.2175800195739823,Entire home/apt,160,2,24,2023-05-26,2.38,1,21,24,
694330143642366980,Condo in Edinburgh · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,851172,Zeb David,,Abbeyhill,55.95447670000001,-3.1671164,Private room,69,7,4,2023-05-27,0.43,15,317,4,
694752357874632080,Boutique hotel in Newington · ★4.71 · 1 bedroom · 1 bed · 1 private bath,37563463,Altido,,Marchmont East and Sciennes,55.93858,-3.1825,Private room,87,3,7,2023-04-01,0.72,155,358,7,
694752511574230491,Boutique hotel in Newington · ★3.60 · 1 bedroom · 1 bed · 1 private bath,37563463,Altido,,Marchmont East and Sciennes,55.93864,-3.18045,Private room,72,3,20,2023-06-03,2.05,155,365,20,
690643339488537168,Condo in Edinburgh · ★4.67 · 1 bedroom · 2 beds · 1 bath,441181567,Norman,,Northfield and Piershill,55.95438,-3.14399,Entire home/apt,90,5,12,2023-05-28,1.22,3,62,12,
691007848982442960,Condo in Edinburgh · ★4.56 · 2 bedrooms · 3 beds · 1 bath,474453785,Andrew-Pass The Keys,,"Old Town, Princes Street and Leith Street",55.95035,-3.19275,Entire home/apt,298,2,25,2023-06-06,2.59,1,142,25,
694752676382387741,Rental unit in Newington · ★4.17 · 1 bedroom · 1 bed · 1 private bath,37563463,Altido,,Marchmont East and Sciennes,55.93701,-3.18238,Private room,78,3,12,2023-05-24,1.37,155,364,12,
691135185887433814,Condo in Edinburgh · ★4.60 · 2 bedrooms · 4 beds · 1 bath,248354848,Li,,Polwarth,55.93905,-3.21853,Entire home/apt,101,2,5,2023-05-28,0.55,1,28,5,
691180395754433327,Townhouse in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,194613556,Andrius,,Granton West and Salvesen,55.97296,-3.24998,Private room,59,1,44,2023-06-10,4.34,1,0,44,
694760119793253390,Rental unit in Edinburgh · ★4.63 · 1 bedroom · 1 bed · 1 bath,475276382,Minal,,Deans Village,55.9516,-3.21793,Entire home/apt,120,1,8,2023-05-26,0.89,1,68,8,
694760194099138901,Home in Edinburgh · ★4.79 · 2 bedrooms · 2 beds · 1 bath,20312735,Pablo,,North Leith and Newhaven,55.97863,-3.1826,Entire home/apt,124,2,24,2023-05-23,2.49,1,86,24,
691209826720707040,Condo in Edinburgh · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,457775800,Svetlana,,Gorgie West,55.93501,-3.23712,Private room,75,1,29,2023-05-31,3.83,3,327,29,
694797918541476171,Rental unit in Edinburgh · ★4.67 · 2 bedrooms · 2 beds · 2 baths,37563463,Altido,,Slateford and Chesser,55.92954,-3.24923,Entire home/apt,142,3,6,2023-06-03,0.65,155,333,6,
694939996092214875,Townhouse in Edinburgh · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,11864182,Gemma,,Leith (Hermitage and Prospect Bank),55.9681,-3.15947,Private room,45,3,6,2023-02-05,0.69,6,20,6,
691213136066610769,Townhouse in Edinburgh · ★4.83 · 1 bedroom · 3 beds · 1 private bath,50725883,Ilio,,Canonmills and New Town North,55.96090886272002,-3.200475163757801,Private room,182,3,6,2023-05-29,0.63,11,31,6,
694956735246892647,Townhouse in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 1 private bath,11864182,Gemma,,Leith (Hermitage and Prospect Bank),55.96622,-3.1594,Private room,60,2,4,2022-12-22,0.44,6,5,4,
691285175121355092,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,12427825,Jorge Patricio,,Newington and Dalkeith Road,55.93738,-3.17348,Entire home/apt,300,2,5,2023-01-01,0.59,1,0,5,
691300432678136784,Condo in Edinburgh · 3 bedrooms · 3 beds · 1 bath,262375914,Declan,,Bruntsfield,55.93753,-3.20927,Entire home/apt,350,2,0,,,1,0,0,
691811050637431364,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,40862720,Christopher,,Pilrig,55.96944,-3.17948,Private room,57,3,21,2023-03-10,2.07,2,21,21,
699216664970882165,Home in Stockbridge · 4 bedrooms · 7 beds · 1.5 baths,476231631,Callum,,New Town West,55.95822,-3.20528,Entire home/apt,350,5,2,2023-06-02,2,1,190,2,
695315180631656889,Rental unit in Edinburgh · ★4.71 · 1 bedroom · 2 beds · 1.5 baths,475391052,Sarah,,Polwarth,55.93694,-3.21867,Entire home/apt,125,1,17,2023-03-13,1.72,1,77,17,
699248309626513348,Condo in Edinburgh · ★4.85 · 1 bedroom · 1 bed · 1 private bath,109819942,Niccolò,,Easter Road and Hawkhill Avenue,55.96054,-3.16399,Private room,76,1,13,2023-06-03,1.49,1,28,13,
